seed_generation,corpus_id,openalex_id,title,doi,families,discovery_systems,occurrence_count,seed_basis
0,CWC-58C12E77E829,W2612383262,"Dynamics of Suspended Sediments during a Dry Season and Their Consequences on Metal Transportation in a Coral Reef Lagoon Impacted by Mining Activities, New Caledonia",10.3390/w9050338,SED_SUSPENDED,OpenAlex | Semantic Scholar | Web of Science,3,title organism+stressor; >=2 systems or >=3 occurrences
0,CWC-E7E3305E6350,W2131682841,"Potential Effects of Runoff, Fluvial Sediment, and Nutrient Discharges on the Coral Reefs of Puerto Rico",10.2112/07-0920.1,SED_SUSPENDED,OpenAlex | Semantic Scholar | Web of Science,3,title organism+stressor; >=2 systems or >=3 occurrences
0,CWC-1C3FAE25F0D5,W2075685576,"Coral community structure and sedimentation at different distances from the coast of the Abrolhos Bank, Brazil",10.1590/s1679-87592011000200001,SED_SUSPENDED,OpenAlex | Semantic Scholar | Web of Science,3,title organism+stressor; >=2 systems or >=3 occurrences
0,CWC-B01191477AA4,W2082029394,"Factors controlling suspended sediment on inner-shelf coral reefs, Townsville, Australia",10.1007/bf00367235,SED_SUSPENDED,OpenAlex | Semantic Scholar | Web of Science,3,title organism+stressor; >=2 systems or >=3 occurrences
0,CWC-03A1785652F0,W1997001929,Sediment transport and mixing depth on a coral reef sand apron,10.1016/j.geomorph.2013.09.034,SED_SUSPENDED,OpenAlex | Semantic Scholar | Web of Science,3,title organism+stressor; >=2 systems or >=3 occurrences
0,CWC-28BF9E5B1D95,W2183239372,Coral reef sediment dynamics: evidence of sand-apron evolution on a daily and decadal scale,10.2112/si65-103.1,SED_SUSPENDED,OpenAlex | Semantic Scholar | Web of Science,3,title organism+stressor; >=2 systems or >=3 occurrences
0,CWC-4AAA10C6082D,W3208965907,Untangling the molecular basis of coral response to sedimentation,10.1111/mec.16263,SED_SUSPENDED,OpenAlex | Semantic Scholar | Web of Science,3,title organism+stressor; >=2 systems or >=3 occurrences
0,CWC-79FB5D21BE5D,W2119831295,"Relating sediment impacts on coral reefs to watershed sources, processes and management: A review",10.1016/j.scitotenv.2013.09.030,SED_SUSPENDED,OpenAlex | Semantic Scholar | Web of Science,3,title organism+stressor; >=2 systems or >=3 occurrences
0,CWC-FBF5E79F81B7,W2166704048,A tank system for studying benthic aquatic organisms at predictable levels of turbidity and sedimentation: Case study examining coral growth,10.4319/lo.1999.44.6.1415,SED_SUSPENDED,OpenAlex | Semantic Scholar | Web of Science,3,title organism+stressor; >=2 systems or >=3 occurrences
0,CWC-7D0EA8A2E7BD,W4294605737,Large-scale effects of turbidity on coral bleaching in the Hawaiian islands,10.3389/fmars.2022.969472,SED_SUSPENDED,OpenAlex | Semantic Scholar | Web of Science,3,title organism+stressor; >=2 systems or >=3 occurrences
0,CWC-F78E3561703B,W4401617506,Understanding Two Decades of Turbidity Dynamics in a Coral Triangle Hotspot: The Berau Coastal Shelf,10.3390/w16162300,SED_SUSPENDED,OpenAlex | Semantic Scholar | Web of Science,3,title organism+stressor; >=2 systems or >=3 occurrences
0,CWC-4A1968954807,W2081193810,"Diurnal variability in turbidity and coral fluorescence on a fringing reef flat: Southern Molokai, Hawaii",10.1016/j.ecss.2007.08.023,SED_SUSPENDED,OpenAlex | Semantic Scholar | Web of Science,3,title organism+stressor; >=2 systems or >=3 occurrences
0,CWC-E4B8424935AF,W2033894858,"Enhanced energy status of corals on coastal, high-turbidity reefs",10.3354/meps319111,SED_SUSPENDED,OpenAlex | Semantic Scholar | Web of Science,3,title organism+stressor; >=2 systems or >=3 occurrences
0,CWC-04EB0789ECC5,W2321101752,Seawater turbidity and fish communities on coral reefs of Puerto Rico,10.3354/meps10051,SED_SUSPENDED,OpenAlex | Semantic Scholar | Web of Science,3,title organism+stressor; >=2 systems or >=3 occurrences
0,CWC-67E8AB8F9B35,W7134062034,Morphometric patterns and potential plastic responses of the coral Echinopora spp. along turbidity gradients,10.1007/s00227-026-04802-z,SED_SUSPENDED,OpenAlex | Semantic Scholar | Web of Science,3,title organism+stressor; >=2 systems or >=3 occurrences
0,CWC-F2BD5735ECA3,W4387445714,Turbidity buffers coral bleaching under extreme wind and rainfall conditions,10.1016/j.marenvres.2023.106215,SED_SUSPENDED,OpenAlex | Semantic Scholar | Web of Science,3,title organism+stressor; >=2 systems or >=3 occurrences
0,CWC-6D33A02CB531,W4391614157,Applying ensemble climate models to predict the fate of marginal coral reefs already existing at thermal and turbidity limits in arid tropical Australia,10.1002/cli2.66,SED_SUSPENDED,OpenAlex | Semantic Scholar | Web of Science,3,title organism+stressor; >=2 systems or >=3 occurrences
0,CWC-5041F4C8609E,W1992848477,"Effects of the 1997?1998 El Ni�o on the cnidarian community of a high turbidity coral reef system (northern Bahia, Brazil)",10.1007/s00338-003-0343-0,RESP_THRESHOLD_RECOVERY | SED_SUSPENDED,OpenAlex | Semantic Scholar | Web of Science,5,title organism+stressor; >=2 systems or >=3 occurrences
0,CWC-5CEE80723BF1,W2593428565,"Coral assemblages are structured along a turbidity gradient on the Southwestern Gulf of Mexico, Veracruz",10.1016/j.csr.2017.03.002,SED_SUSPENDED,OpenAlex | Semantic Scholar | Web of Science,3,title organism+stressor; >=2 systems or >=3 occurrences
0,CWC-85C0D7D5C6D1,W2232821022,Climate‐change refugia: shading reef corals by turbidity,10.1111/gcb.13166,SED_SUSPENDED,OpenAlex | Semantic Scholar | Web of Science,3,title organism+stressor; >=2 systems or >=3 occurrences
0,CWC-EDD1DC139DFA,W4410456106,Coastal seawater turbidity and thermal stress control growth of reef-building Porites spp. corals in Fiji,10.1038/s41598-025-02283-6,SED_SUSPENDED,OpenAlex | Semantic Scholar | Web of Science,3,title organism+stressor; >=2 systems or >=3 occurrences
0,CWC-2A9BDF378366,W4321459154,Heatwaves and a decrease in turbidity drive coral bleaching in Atlantic marginal equatorial reefs,10.3389/fmars.2023.1061488,RESP_THRESHOLD_RECOVERY | SED_SUSPENDED,OpenAlex | Semantic Scholar | Web of Science,5,title organism+stressor; >=2 systems or >=3 occurrences
0,CWC-5A7246B07488,W2760109666,"Application of the Support Vector Regression Method for Turbidity Assessment with MODIS on a Shallow Coral Reef Lagoon (Voh-Koné-Pouembout, New Caledonia)",10.3390/w9100737,SED_SUSPENDED,OpenAlex | Semantic Scholar | Web of Science,3,title organism+stressor; >=2 systems or >=3 occurrences
0,CWC-7BA0DA1F6197,W7127567089,Tephra-mediated manganese cycling shapes coral responses to coastal sedimentation,10.1038/s41598-026-38388-9,SED_SUSPENDED,OpenAlex | Semantic Scholar | Web of Science,3,title organism+stressor; >=2 systems or >=3 occurrences
0,CWC-04B3CFB894A9,W4415190099,Impact of warming and suspended terrigenous sediment on the Hawaiian reef coral Montipora capitata,10.1007/s00338-025-02752-4,RESP_THRESHOLD_RECOVERY | SED_SUSPENDED,OpenAlex | Semantic Scholar | Web of Science,5,title organism+stressor; >=2 systems or >=3 occurrences
0,CWC-3DB148F869B1,W1994383338,RNA/DNA ratios of scleractinian corals suggest acclimatisation/adaptation in relation to light gradients and turbidity regimes,10.3354/meps227233,SED_SUSPENDED,OpenAlex | Semantic Scholar | Web of Science,3,title organism+stressor; >=2 systems or >=3 occurrences
0,CWC-80A9D55C6707,W1964655004,Cryptic assemblages in coral-rubble interstices along a terrestrial-sediment gradient,10.1007/s00338-008-0382-7,SED_SUSPENDED,OpenAlex | Semantic Scholar | Web of Science,3,title organism+stressor; >=2 systems or >=3 occurrences
0,CWC-467AB0F905CD,W2040325956,Scleractinian assemblages under sediment input: their characteristics and relation to the nutrient input concept,10.1016/j.palaeo.2004.10.008,RESP_THRESHOLD_RECOVERY | SED_SUSPENDED,OpenAlex | Semantic Scholar | Web of Science,5,title organism+stressor; >=2 systems or >=3 occurrences
0,CWC-82F0F1F69F35,W2051764898,"Coral reefs in a high-latitude, siliciclastic barrier island setting: reef framework and sediment production at Inhaca Island, southern Mozambique",10.1007/s00338-003-0339-9,SED_SUSPENDED,OpenAlex | Semantic Scholar | Web of Science,3,title organism+stressor; >=2 systems or >=3 occurrences
0,CWC-6C77DE24BB65,W1974161948,"Holocene coral reef growth and sea level in a macrotidal, high turbidity setting: Cockatoo Island, Kimberley Bioregion, northwest Australia",10.1016/j.margeo.2014.11.011,SED_SUSPENDED,OpenAlex | Semantic Scholar | Web of Science,3,title organism+stressor; >=2 systems or >=3 occurrences
0,CWC-EA8707334138,W1995821316,"Oligocene-Miocene extinction and geographic restriction of Caribbean corals; roles of turbidity, temperature, and nutrients",10.2307/3515129,SED_SUSPENDED,OpenAlex | Semantic Scholar | Web of Science,3,title organism+stressor; >=2 systems or >=3 occurrences
0,CWC-2832DDED6B65,W2966697765,"A new world-class deep-water play-type, deposited by the syndepositional interaction of turbidity flows and bottom currents: The giant Eocene Coral Field in northern Mozambique",10.1016/j.marpetgeo.2019.07.047,SED_SUSPENDED,OpenAlex | Semantic Scholar | Web of Science,3,title organism+stressor; >=2 systems or >=3 occurrences
0,CWC-536CB728C6CC,W4200482731,Kilometre-scale coral carpets on mixed carbonate-siliciclastic platforms; a sedimentological study from the Lower Cretaceous of northwestern Africa,10.1016/j.palaeo.2021.110792,RESP_THRESHOLD_RECOVERY | SED_SUSPENDED,OpenAlex | Web of Science,3,title organism+stressor; >=2 systems or >=3 occurrences
0,CWC-61741C6E87E5,W7167785862,Comparative microbial ecology of seagrass and coral reef sediments in the Lakshadweep archipelago using high-throughput 16S rRNA sequencing,10.1007/s13205-026-04960-3,SED_SUSPENDED,OpenAlex | Semantic Scholar | Web of Science,3,title organism+stressor; >=2 systems or >=3 occurrences
0,CWC-1FE45979EA4F,W4320169616,Three-dimensional modeling of dilute sediment concentration around the synthetic sponge inspired by the tubular sponge mechanism,10.1016/j.oceaneng.2023.113799,SED_SUSPENDED,OpenAlex | Web of Science,2,title organism+stressor; >=2 systems or >=3 occurrences
0,CWC-0346CF77FF17,W2033470528,"Heavy metal concentrations in growth bands of corals: a record of mine tailings input through time (Marinduque Island, Philippines)",10.1016/s0025-326x(02)00315-6,SED_TAILINGS,OpenAlex | Semantic Scholar | Web of Science,3,title organism+stressor; >=2 systems or >=3 occurrences
0,CWC-B43FA855E061,W2042236619,Sediment rejection by recent scleractinian corals: a key to palaeo-environmental reconstruction,10.1007/bf01896337,MECH_FEEDING_MUCUS_CORAL,OpenAlex | Semantic Scholar,2,title organism+stressor; >=2 systems or >=3 occurrences
0,CWC-35B2716445A4,W1978136464,The rate of mucus production by corals and its assimilation by the coral reef copepod Acartia negligens1,10.4319/lo.1975.20.6.0918,MECH_FEEDING_MUCUS_CORAL | SED_DEPOSITION,OpenAlex | Semantic Scholar,4,title organism+stressor; >=2 systems or >=3 occurrences
0,CWC-9004752166F8,W2744277577,Coral reefs in turbid waters: sediment-induced stresses in corals and likely mechanisms of adaptation,,MECH_FEEDING_MUCUS_CORAL | SED_SUSPENDED,OpenAlex | Semantic Scholar,4,title organism+stressor; >=2 systems or >=3 occurrences
0,CWC-D448CB5635D8,W2476006431,Effects of turbidity on the photosynthesis and respiration of two south Florida reef coral species,10.1016/0967-0653(96)80177-3,MECH_FEEDING_MUCUS_CORAL | SED_SUSPENDED,OpenAlex | Semantic Scholar,7,title organism+stressor; >=2 systems or >=3 occurrences
0,CWC-D448CB5635D8,W2982386511,Effects of turbidity on the photosynthesis and respiration of two south Florida reef coral species,10.1016/0967-0653(96)80177-3,MECH_FEEDING_MUCUS_CORAL | SED_SUSPENDED,OpenAlex | Semantic Scholar,7,title organism+stressor; >=2 systems or >=3 occurrences
0,CWC-5A3C0A9E78DA,W1127275993,"Effects of sedimentation, eutrophication, and chemical pollution on coral reef fishes",10.1017/cbo9781316105412.017,MECH_FEEDING_MUCUS_CORAL,OpenAlex | Semantic Scholar,2,title organism+stressor; >=2 systems or >=3 occurrences
0,CWC-BC126706B47C,W2016638135,Polycyclic Aromatic Hydrocarbon Contents of Coral and Surface Sediments off the South Texas Coast of the Gulf of Mexico,10.5539/ijb.v5n1p1,MECH_FEEDING_MUCUS_CORAL,OpenAlex | Semantic Scholar,2,title organism+stressor; >=2 systems or >=3 occurrences
0,CWC-947BCEE83A37,W2004672721,Importance of Benthic Prey for Fishes in Coral Reef-Associated Sediments,10.1353/psc.2003.0029,MECH_FEEDING_MUCUS_CORAL,OpenAlex | Semantic Scholar,2,title organism+stressor; >=2 systems or >=3 occurrences
0,CWC-A192D119492F,W2159376923,ENV04) Ecology of scleractinian corals in the waters of port dickson and their tolerance to sedimentation,,MECH_FEEDING_MUCUS_CORAL | RESP_THRESHOLD_RECOVERY | SED_DEPOSITION | SED_DREDGING | SED_SUSPENDED,OpenAlex | Semantic Scholar,13,title organism+stressor; >=2 systems or >=3 occurrences
0,CWC-1A86CE6CE1AD,W628446987,An Experimental Histopathological Rating Scale of Sedimentation Stress in the Caribbean Coral Montastraea cavernosa,,MECH_FEEDING_MUCUS_CORAL,OpenAlex | Semantic Scholar,2,title organism+stressor; >=2 systems or >=3 occurrences
0,CWC-73A17447C781,W2462141235,"Biodiversity and spatial distribution of Polychaeta (Annelida) communities in coral-alcal buildup sediment, Bahia, Brazil",10.15517/rbt.v46i5.29371,MECH_FEEDING_MUCUS_CORAL,OpenAlex | Semantic Scholar,2,title organism+stressor; >=2 systems or >=3 occurrences
0,CWC-2F31D0211EA9,W28576073,Sediment: stress factor or food source for reef corals,,MECH_FEEDING_MUCUS_CORAL | RESP_THRESHOLD_RECOVERY | SED_DEPOSITION | SED_SUSPENDED,OpenAlex | Semantic Scholar,8,title organism+stressor; >=2 systems or >=3 occurrences
0,CWC-2CAB666BC3F6,W1420192424,Effects of Dredging-Induced Sedimentation and Turbidity on Two Species of Stony Corals of Southeast Florida,,MECH_FEEDING_MUCUS_CORAL | SED_DREDGING | SED_SUSPENDED,OpenAlex | Semantic Scholar,5,title organism+stressor; >=2 systems or >=3 occurrences
0,CWC-F07EF7DF7207,W1230604026,The Ecological Role of Sediments on Coral Reefs,10.13140/rg.2.1.2083.5441,MECH_FEEDING_MUCUS_CORAL | RESP_THRESHOLD_RECOVERY | SED_DEPOSITION,OpenAlex | Semantic Scholar,6,title organism+stressor; >=2 systems or >=3 occurrences
0,CWC-A20FAA7710EA,W2603674668,When environmental factors become stressors: interactive effects of vermetid gastropods and sedimentation on corals,10.1098/rsbl.2016.0957,MECH_FEEDING_MUCUS_CORAL,OpenAlex | Semantic Scholar,2,title organism+stressor; >=2 systems or >=3 occurrences
0,CWC-11F90E64554C,W805407908,"Real-Time Coral Stress Observations Before, During, and After Beach Nourishment Dredging Offshore SE Florida",,MECH_FEEDING_MUCUS_CORAL | SED_DREDGING,OpenAlex | Semantic Scholar,4,title organism+stressor; >=2 systems or >=3 occurrences
0,CWC-3FE883F1D2AB,W829793237,Sensitivity of Corals to Turbidity and Sedimentation from Dredging: A Review,,MECH_FEEDING_MUCUS_CORAL | RESP_THRESHOLD_RECOVERY | SED_DEPOSITION | SED_DREDGING | SED_SUSPENDED,Grey literature | OpenAlex | Semantic Scholar,10,title organism+stressor; >=2 systems or >=3 occurrences
0,CWC-A1A4D35A92BF,W2290335657,Florida Reef Tract Scleractinian Coral Species-Specific Response to Sedimentation Stress,,MECH_FEEDING_MUCUS_CORAL | RESP_THRESHOLD_RECOVERY | SED_DEPOSITION | SED_DREDGING | SED_SUSPENDED,OpenAlex,5,title organism+stressor; >=2 systems or >=3 occurrences
0,CWC-99E427E2E50E,W646060517,Prokaryotic abundance and community structure in mucus of reef- building corals,10.25365/thesis.28683,MECH_FEEDING_MUCUS_CORAL,OpenAlex | Semantic Scholar,2,title organism+stressor; >=2 systems or >=3 occurrences
0,CWC-B778A2C8D370,W7135455806,Fine-Scale Foraging Behaviour and Energy Expenditure of Nominally Herbivorous Coral Reef Fishes; a Comparative Analysis Across a Turbidity Gradient on a Coral Reef in the Solomon Islands,,MECH_FEEDING_MUCUS_CORAL | RESP_THRESHOLD_RECOVERY | SED_SUSPENDED,OpenAlex,3,title organism+stressor; >=2 systems or >=3 occurrences
0,CWC-33AA2C7FC382,W4396682445,"Metagenomic characterization of archaeal and bacterial communities associated with coral, sediment, and seawater in a coral reef ecosystem of Phu Quoc island, Vietnam.",10.15625/1811-4989/20283,MECH_FEEDING_MUCUS_CORAL,OpenAlex | Semantic Scholar,2,title organism+stressor; >=2 systems or >=3 occurrences
0,CWC-2CDC2BFD8193,W7133438769,Effects of sedimentation on coral immunity,,MECH_FEEDING_MUCUS_CORAL | SED_DEPOSITION | SED_DREDGING | SED_SUSPENDED,OpenAlex,4,title organism+stressor; >=2 systems or >=3 occurrences
0,CWC-1F70859830B5,W4239992415,"Peer Review #2 of ""Borneo coral reefs subject to high sediment loads show evidence of resilience to various environmental stressors (v0.2)""",10.7287/peerj.7382v0.2/reviews/2,MECH_FEEDING_MUCUS_CORAL | SED_DEPOSITION | SED_SUSPENDED,OpenAlex | Semantic Scholar,4,title organism+stressor; >=2 systems or >=3 occurrences
0,CWC-DD70A42FE542,W4249752402,"Peer Review #2 of ""Borneo coral reefs subject to high sediment loads show evidence of resilience to various environmental stressors (v0.1)""",10.7287/peerj.7382v0.1/reviews/2,MECH_FEEDING_MUCUS_CORAL | SED_DEPOSITION | SED_SUSPENDED,OpenAlex | Semantic Scholar,4,title organism+stressor; >=2 systems or >=3 occurrences
0,CWC-57659F97C57F,W2969268337,"Peer Review #1 of ""Borneo coral reefs subject to high sediment loads show evidence of resilience to various environmental stressors (v0.2)""",10.7287/peerj.7382v0.2/reviews/1,MECH_FEEDING_MUCUS_CORAL | SED_DEPOSITION | SED_SUSPENDED,OpenAlex | Semantic Scholar,4,title organism+stressor; >=2 systems or >=3 occurrences
0,CWC-363527F67235,W2969434312,"Peer Review #1 of ""Borneo coral reefs subject to high sediment loads show evidence of resilience to various environmental stressors (v0.1)""",10.7287/peerj.7382v0.1/reviews/1,MECH_FEEDING_MUCUS_CORAL | SED_DEPOSITION | SED_SUSPENDED,OpenAlex | Semantic Scholar,4,title organism+stressor; >=2 systems or >=3 occurrences
0,CWC-DBEA921477E4,W3036661781,Synergistic Effects of Temperature and Sedimentation on Coral Recruits: Does Reducing a Local Stressor Increases Coral Resilience to Global Warming?,,MECH_FEEDING_MUCUS_CORAL | RESP_THRESHOLD_RECOVERY | SED_DREDGING | SED_SUSPENDED,OpenAlex,4,title organism+stressor; >=2 systems or >=3 occurrences
0,CWC-0C6935CD49C0,W751634254,"Sedimentation threats to Red Sea corals : an ecological study of reefs in the Hurghada Region, Egypt",,MECH_FEEDING_MUCUS_CORAL | RESP_THRESHOLD_RECOVERY | SED_SUSPENDED,OpenAlex,3,title organism+stressor; >=2 systems or >=3 occurrences
0,CWC-B2D1E5932175,W4386191527,"Comparative analysis of eukaryotic microbial communities associated with Acropora formosa, sediment, and seawater in a coral reef ecosystem of Whale island, Nha Trang bay, Vietnam",10.15625/1811-4989/18018,MECH_FEEDING_MUCUS_CORAL,OpenAlex | Semantic Scholar,2,title organism+stressor; >=2 systems or >=3 occurrences
0,CWC-14BE521FD97A,W2300330685,Natural vs. Anthropogenic Sedimentation: Does Reducing a Local Stressor Increase Coral Resilience to Climate Change?,,MECH_FEEDING_MUCUS_CORAL | RESP_THRESHOLD_RECOVERY | SED_DREDGING | SED_SUSPENDED,OpenAlex | Semantic Scholar,8,title organism+stressor; >=2 systems or >=3 occurrences
0,CWC-9E593C627937,W2943944052,Responsiveness of Glass Sponges to Suspended Sediments at Canada’s Glass Sponge Reefs,10.7939/r3k64b85v,MECH_FEEDING_PUMPING_SPONGE | RESP_THRESHOLD_RECOVERY | SED_DREDGING | SED_SUSPENDED,OpenAlex | Semantic Scholar,5,title organism+stressor; >=2 systems or >=3 occurrences
0,CWC-5B3ED894DEED,W2898353961,"Data associated with Grant et al (MER) ""Suspended sediment causes feeding current arrests in the glass sponge Aphrocallistes vastus""",10.7939/r3ks6jj80,MECH_FEEDING_PUMPING_SPONGE | SED_SUSPENDED,OpenAlex | Semantic Scholar,4,title organism+stressor; >=2 systems or >=3 occurrences
0,CWC-1CE0B02BE829,W2954589293,"Data associated with Grant et al (MEPS) ""The Effect of Suspended Sediments on the Pumping Rates of Three Species of Glass Sponge In situ """,10.7939/r3-emsf-3685,MECH_FEEDING_PUMPING_SPONGE | SED_SUSPENDED,OpenAlex | Semantic Scholar,4,title organism+stressor; >=2 systems or >=3 occurrences
0,CWC-72F31EF52385,W2772262371,Marine demosponge responses to a changing ocean; effects of sedimentation and temperature increases on Tethya burtoni metabolism,,MECH_FEEDING_PUMPING_SPONGE | RESP_THRESHOLD_RECOVERY | SED_DEPOSITION,OpenAlex,3,title organism+stressor; >=2 systems or >=3 occurrences
0,CWC-7AA6008523AB,W2077170976,Responses of coral reefs and reef organisms to sedimentation,10.3354/meps062185,RESP_THRESHOLD_RECOVERY | SED_DEPOSITION | SED_SUSPENDED,OpenAlex | Semantic Scholar,6,title organism+stressor; >=2 systems or >=3 occurrences
0,CWC-37F88897C373,W2055088330,Will Drill Cuttings and Drill Mud Harm Cold Water Corals?,10.2118/126468-ms,RESP_THRESHOLD_RECOVERY | SED_DRILLING,OpenAlex | Semantic Scholar,3,title organism+stressor; >=2 systems or >=3 occurrences
0,CWC-03718A549D0A,W2184460207,Effects of Suspended Sediment and Burial Upon Survival and Growth of Eastern Gulf of Mexico Corals,,RESP_THRESHOLD_RECOVERY | SED_DEPOSITION | SED_SUSPENDED,OpenAlex | Semantic Scholar,6,title organism+stressor; >=2 systems or >=3 occurrences
0,CWC-3D51A677DF76,W1145816296,Chapter 16 Effects of Drilling Mud on Seven Species of Reef-Building Corals as Measured in the Field and Laboratory,10.1016/s0422-9894(08)71393-x,RESP_THRESHOLD_RECOVERY | SED_DRILLING,OpenAlex | Semantic Scholar,4,title organism+stressor; >=2 systems or >=3 occurrences
0,CWC-18F9F78DCC7C,W2236867492,Responses of Hawaiian Scleractinian Corals to Different Levels of Terrestrial and Carbonate Sediment,,RESP_THRESHOLD_RECOVERY | SED_DEPOSITION | SED_SUSPENDED,OpenAlex,3,title organism+stressor; >=2 systems or >=3 occurrences
0,CWC-2575495CC265,W2061849451,EFFECTS OF DRILL MUD ON SEDIMENT CLEARING RATES OF CERTAIN HERMATYPIC CORALS,10.7901/2169-3358-1977-1-495,RESP_THRESHOLD_RECOVERY | SED_DEPOSITION | SED_DRILLING,OpenAlex | Semantic Scholar,6,title organism+stressor; >=2 systems or >=3 occurrences
0,CWC-7398D80B9FD9,W2235536640,Chapter 18 Drilling Mud Plumes From Offshore Drilling Operations: Implications for Coral Survival,10.1016/s0422-9894(08)71395-3,RESP_THRESHOLD_RECOVERY | SED_DRILLING | SED_SUSPENDED,OpenAlex | Semantic Scholar,6,title organism+stressor; >=2 systems or >=3 occurrences
0,CWC-BEF6ABA59535,W301323102,Sublethal metabolic responses of the hermatypic coral Madracis decactis exposed to drilling mud enriched with ferrochrome lignosulfonate,,RESP_THRESHOLD_RECOVERY | SED_DRILLING,OpenAlex | Semantic Scholar,4,title organism+stressor; >=2 systems or >=3 occurrences
0,CWC-033E27779D29,W2323020104,Effects of water turbidity on the symbiotic zooxanthella of hermatypic corals,10.1360/972011-1184,RESP_THRESHOLD_RECOVERY | SED_SUSPENDED,OpenAlex | Semantic Scholar,7,title organism+stressor; >=2 systems or >=3 occurrences
0,CWC-033E27779D29,W2378389024,Effects of water turbidity on the symbiotic zooxanthella of hermatypic corals,10.1360/972011-1184,RESP_THRESHOLD_RECOVERY | SED_SUSPENDED,OpenAlex | Semantic Scholar,7,title organism+stressor; >=2 systems or >=3 occurrences
0,CWC-29FB893973B3,W2187814240,"Sediment Stress, Water Turbidity, and Sewage Impacts on Threatened Elkhorn Coral (Acropora palmata) Stands at Vega Baja, Puerto Rico",,RESP_THRESHOLD_RECOVERY | SED_SUSPENDED,OpenAlex | Semantic Scholar,4,title organism+stressor; >=2 systems or >=3 occurrences
0,CWC-789F37BA22AF,W4391631005,"Sediment plume simulation from bottom-trawled fishery and deposition effects on rhodoliths and deep-water corals from Campos basin, Brazil",10.5894/rgci-n501,RESP_THRESHOLD_RECOVERY | SED_DEPOSITION | SED_DREDGING | SED_SUSPENDED,OpenAlex | Semantic Scholar,8,title organism+stressor; >=2 systems or >=3 occurrences
0,CWC-06AEED52BDE6,W2991543921,The effects of suspended sediments on the physiology and performance of coral reef fishes,10.25903/5dc0ccadccd14,RESP_THRESHOLD_RECOVERY | SED_DREDGING | SED_SUSPENDED,OpenAlex | Semantic Scholar,4,title organism+stressor; >=2 systems or >=3 occurrences
0,CWC-78ED16AEBD73,W4410186659,"Effects of Dredging Induced Resuspension of Fine-Grain Sediment on Two Scleractinian Corals, <i>Montastraea cavernosa</i> and <i>Stephanocoenia intersepta</i>.",10.54615/2231-7805.24.27.650,RESP_THRESHOLD_RECOVERY | SED_DREDGING | SED_SUSPENDED,OpenAlex | Semantic Scholar,9,title organism+stressor; >=2 systems or >=3 occurrences
0,CWC-78ED16AEBD73,W7172232847,"Effects of Dredging Induced Resuspension of Fine-Grain Sediment on Two Scleractinian Corals, <i>Montastraea cavernosa</i> and <i>Stephanocoenia intersepta</i>.",10.54615/2231-7805.24.27.650,RESP_THRESHOLD_RECOVERY | SED_DREDGING | SED_SUSPENDED,OpenAlex | Semantic Scholar,9,title organism+stressor; >=2 systems or >=3 occurrences
0,CWC-8327E6A168D0,W2528721299,Effects of Sedimentation on the Physiology and Oxidative Stress of Two Common Scleractinian Corals,,RESP_THRESHOLD_RECOVERY | SED_DEPOSITION | SED_SUSPENDED,OpenAlex,3,title organism+stressor; >=2 systems or >=3 occurrences
0,CWC-9605970AD899,W2410990070,"Tissue thickness as a tool to monitor the stress response of massive Porites corals to turbidity impact on Lihir Island, Papua New Guinea",,RESP_THRESHOLD_RECOVERY | SED_SUSPENDED,OpenAlex | Semantic Scholar,4,title organism+stressor; >=2 systems or >=3 occurrences
0,CWC-1145B425A8DC,W59977891,Effects of marine snow and muddy terrigenous sediments on the survival of hard coral recruits,,RESP_THRESHOLD_RECOVERY | SED_DEPOSITION,OpenAlex | Semantic Scholar,4,title organism+stressor; >=2 systems or >=3 occurrences
0,CWC-9E67EE979CC6,W4399572433,Transcriptomic signatures across a critical sedimentation threshold in a major reef-building coral,10.3389/fphys.2024.1303681,RESP_THRESHOLD_RECOVERY | SED_SUSPENDED,OpenAlex | Semantic Scholar,4,title organism+stressor; >=2 systems or >=3 occurrences
0,CWC-7757DCCA112E,W4306753794,"Scleractinian recruits on natural and artificial substrates in temporary sediment-challenged coastal water of Bangkalan, Madura Island, Indonesia",10.1088/1755-1315/1095/1/012023,RESP_THRESHOLD_RECOVERY | SED_SUSPENDED,OpenAlex | Semantic Scholar,4,title organism+stressor; >=2 systems or >=3 occurrences
0,CWC-D11BE19BEDF9,W4414578820,Sediment fluxes on turbid coral reefs are modulated by monsoon variability in equatorial Southeast Asia,10.1016/j.scitotenv.2025.180563,RESP_THRESHOLD_RECOVERY | SED_DEPOSITION | SED_SUSPENDED,OpenAlex | Semantic Scholar,5,title organism+stressor; >=2 systems or >=3 occurrences
0,CWC-69D30E0747D3,W42885716,"Sediment responses of corals from inshore reefs, Great Barrier Reef, Australia",10.25903/43cw-g658,RESP_THRESHOLD_RECOVERY | SED_DEPOSITION | SED_SUSPENDED,OpenAlex,3,title organism+stressor; >=2 systems or >=3 occurrences
0,CWC-E577CB90525D,W41205652,"Long-Term Ecological Impacts of Dredging on Coral Reefs in Kaneohe Bay, Oahu",,RESP_THRESHOLD_RECOVERY | SED_DREDGING | SED_SUSPENDED,OpenAlex | Semantic Scholar,6,title organism+stressor; >=2 systems or >=3 occurrences
